time_utc,iface,rx_bytes,rx_packets,tx_bytes,tx_packets,ctxt,intr,softirq_net_rx,softirq_net_tx,tcp_insegs,tcp_outsegs,tcp_retranssegs,tcp_estab,proc_rss_kb,proc_vsz_kb
2025-12-30T08:51:49Z,eth0,191396532,1089746,127233192,778360,19402870,86695476,794260,365,1055829,821583,31,100000,242304,1637304
2025-12-30T08:51:51Z,eth0,191397312,1089759,127249902,778368,19413176,86715638,794268,365,1055842,821596,31,100000,242304,1637304
2025-12-30T08:51:52Z,eth0,191803872,1095919,127656462,784528,19423472,86734133,794595,373,1062002,827756,31,100000,242304,1637304
2025-12-30T08:51:53Z,eth0,191803872,1095919,127656462,784528,19433877,86753563,794597,373,1062002,827756,31,100000,242304,1637304
2025-12-30T08:51:55Z,eth0,191803914,1095920,127656504,784529,19443989,86772788,794597,373,1062002,827756,31,100000,242304,1637304
2025-12-30T08:51:56Z,eth0,192210342,1102078,128062932,790687,19454438,86791895,794917,383,1068160,833914,31,100000,242304,1637304
2025-12-30T08:51:57Z,eth0,192210342,1102078,128062932,790687,19464880,86812814,794917,383,1068160,833914,31,100000,242304,1637304
2025-12-30T08:51:59Z,eth0,192210466,1102080,128062992,790688,19475050,86833846,794920,383,1068162,833915,31,100000,242304,1637304
2025-12-30T08:52:00Z,eth0,192675214,1109122,128527740,797730,19485528,86853389,795307,392,1075203,840956,31,100000,242304,1637304
2025-12-30T08:52:02Z,eth0,192675424,1109127,128527950,797735,19495896,86870560,795309,392,1075203,840956,31,100000,242304,1637304
2025-12-30T08:52:03Z,eth0,192676428,1109135,128528904,797745,19506417,86889493,795331,392,1075210,840965,31,100000,242304,1637304
2025-12-30T08:52:04Z,eth0,193217100,1117327,129069576,805937,19516925,86910864,795724,401,1083402,849157,31,100000,242304,1637304
2025-12-30T08:52:06Z,eth0,193217310,1117332,129069786,805942,19527298,86931321,795732,401,1083402,849157,31,100000,242304,1637304
2025-12-30T08:52:07Z,eth0,193217310,1117332,129069786,805942,19537612,86950307,795732,401,1083402,849157,31,100000,242304,1637304
2025-12-30T08:52:08Z,eth0,193699308,1124635,129551784,813245,19547900,86968531,796127,411,1090705,856460,31,100000,242304,1637304
2025-12-30T08:52:10Z,eth0,193699434,1124638,129551910,813248,19558083,86987112,796133,411,1090705,856460,31,100000,242304,1637304
2025-12-30T08:52:11Z,eth0,193699476,1124639,129551952,813249,19568403,87007505,796135,411,1090705,856460,31,100000,242304,1637304
2025-12-30T08:52:12Z,eth0,194106036,1130799,129958512,819409,19578936,87026676,796500,419,1096865,862620,31,100000,242304,1637304
2025-12-30T08:52:14Z,eth0,194106162,1130802,129958638,819412,19589366,87045664,796503,419,1096865,862620,31,100000,242304,1637304
2025-12-30T08:52:15Z,eth0,194106252,1130803,129958728,819413,19599673,87064257,796505,419,1096865,862620,31,100000,242304,1637304
2025-12-30T08:52:16Z,eth0,194512854,1136964,130365330,825574,19610195,87082392,796860,430,1103025,868780,31,100000,242304,1637304
2025-12-30T08:52:18Z,eth0,194513124,1136970,130365672,825581,19620456,87103411,796869,430,1103026,868782,31,100000,242304,1637304
2025-12-30T08:52:19Z,eth0,194513124,1136970,130365672,825581,19630841,87123561,796869,430,1103026,868782,31,100000,242304,1637304
2025-12-30T08:52:21Z,eth0,194919684,1143130,130772232,831741,19641286,87143752,797239,437,1109186,874942,31,100000,242304,1637304
2025-12-30T08:52:22Z,eth0,194919844,1143132,130772340,831743,19651438,87163539,797243,437,1109187,874943,31,100000,242304,1637304
2025-12-30T08:52:23Z,eth0,194919844,1143132,130772340,831743,19661672,87183601,797243,437,1109187,874943,31,100000,242304,1637304
2025-12-30T08:52:25Z,eth0,195326522,1149293,131178966,837904,19672104,87203499,797590,447,1115348,881104,31,100000,242304,1637304
2025-12-30T08:52:26Z,eth0,195326732,1149298,131179176,837909,19682545,87222161,797592,447,1115348,881104,31,100000,242304,1637304
2025-12-30T08:52:27Z,eth0,195326774,1149299,131179218,837910,19692777,87242174,797594,447,1115348,881104,31,100000,242304,1637304
2025-12-30T08:52:29Z,eth0,195732872,1155452,131585316,844063,19703269,87261504,797926,453,1121501,887257,31,100000,242304,1637304
2025-12-30T08:52:30Z,eth0,195733040,1155456,131585484,844067,19713677,87277327,797931,453,1121501,887257,31,100000,242304,1637304
2025-12-30T08:52:31Z,eth0,195733082,1155457,131585526,844068,19724032,87296828,797933,453,1121501,887257,31,100000,242304,1637304
2025-12-30T08:52:33Z,eth0,196248470,1163266,132100920,851877,19734428,87318499,798398,461,1129310,895066,31,100000,242304,1637304
2025-12-30T08:52:34Z,eth0,196248662,1163270,132101112,851881,19744840,87338208,798402,461,1129311,895067,31,100000,242304,1637304
2025-12-30T08:52:35Z,eth0,196248662,1163270,132101112,851881,19755135,87361019,798402,461,1129311,895067,31,100000,242304,1637304
2025-12-30T08:52:37Z,eth0,196772612,1171209,132625062,859820,19765394,87381868,798797,473,1137249,903005,31,100000,242304,1637304
2025-12-30T08:52:38Z,eth0,196772738,1171212,132625188,859823,19775789,87401845,798801,473,1137249,903005,31,100000,242304,1637304
2025-12-30T08:52:40Z,eth0,196772738,1171212,132625188,859823,19786183,87420966,798801,473,1137249,903005,31,100000,242304,1637304
2025-12-30T08:52:41Z,eth0,197187680,1177499,133040130,866110,19796390,87439365,799141,482,1143536,909292,31,100000,242304,1637304
2025-12-30T08:52:42Z,eth0,197188056,1177507,133040442,866117,19806914,87456847,799152,482,1143538,909293,31,100000,242304,1637304
2025-12-30T08:52:44Z,eth0,197188056,1177507,133040442,866117,19817235,87473496,799152,482,1143538,909293,31,100000,242304,1637304
2025-12-30T08:52:45Z,eth0,197594616,1183667,133447002,872277,19827557,87492983,799497,489,1149698,915453,31,100000,242304,1637304
2025-12-30T08:52:46Z,eth0,197594616,1183667,133447002,872277,19837885,87512740,799497,489,1149698,915453,31,100000,242304,1637304
2025-12-30T08:52:48Z,eth0,197594832,1183671,133447152,872280,19847610,87534306,799503,489,1149700,915454,31,100000,242304,1637304
2025-12-30T08:52:49Z,eth0,198001392,1189831,133853712,878440,19857704,87554680,799822,496,1155860,921614,31,100000,242304,1637304
2025-12-30T08:52:50Z,eth0,198001752,1189838,133855320,878447,19867612,87572286,799832,496,1155861,921615,31,100000,242304,1637304
2025-12-30T08:52:52Z,eth0,198001872,1189840,133857496,878448,19877624,87592827,799834,496,1155863,921617,31,100000,242304,1637304
2025-12-30T08:52:53Z,eth0,198408474,1196001,134264098,884609,19887239,87613547,800142,503,1162023,927777,31,100000,242304,1637304
2025-12-30T08:52:54Z,eth0,198408732,1196006,134264356,884614,19897439,87629455,800146,503,1162023,927777,31,100000,242304,1637304
2025-12-30T08:52:56Z,eth0,198408732,1196006,134264356,884614,19907410,87649176,800146,503,1162023,927777,31,100000,242304,1637304
2025-12-30T08:52:57Z,eth0,198408732,1196006,134264356,884614,19917279,87669809,800146,503,1162023,927777,31,100000,242304,1637304
2025-12-30T08:52:59Z,eth0,198815328,1202168,134670952,890776,19927157,87685034,800440,510,1168181,933935,31,100000,242304,1637304
2025-12-30T08:53:00Z,eth0,198815328,1202168,134670952,890776,19937343,87701144,800440,510,1168181,933935,31,100000,242304,1637304
2025-12-30T08:53:01Z,eth0,198816143,1202174,134671762,890784,19947527,87720245,800458,510,1168186,933942,31,100000,242304,1637304
2025-12-30T08:53:03Z,eth0,199281135,1209220,135136702,897830,19957435,87738949,800861,518,1175228,940984,31,100000,242304,1637304
